Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,Color,Ram,brand
"I Kall King Talking, Contact icon and Auto Call Recording","1,240",836,32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery12 Month Manufacturer Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/3/m/narzo-60x-5g-rmx3782-realme-original-imagtkaekz4ghdr8.jpeg?q=70,Black,0,I
"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)","20,999","15,999",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/h/k/-original-imagcg22czc3ggvw.jpeg?q=70,Blue, 128 GB,SAMSUNG
Kechaoda K28,"23,999","1,249",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/6/r/-original-imagtc6fn8fecysv.jpeg?q=70,Blue,0,Kechaoda
"Mi 11 Lite (Vinyl Black, 128 GB)","22,999","15,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/q/g/k9-jumbo-k9-jumbo-karbonn-original-imagtj8ce62ymjam.jpeg?q=70,Black, 128 GB,Mi
Kechaoda K66 The Music House 4,"3,299","1,160",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Black,0,Kechaoda
"SAMSUNG Galaxy A21s (Blue, 64 GB)","25,999","12,747",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium-ion BatteryExynos 850 Octa Core ProcessorTFT LCD Display1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/ked56kw0/mobile/j/y/9/nokia-5310-12pisx21a01-original-imafv2dvfhnnhzy3.jpeg?q=70,Blue, 64 GB,SAMSUNG
"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","25,999","22,990",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70,Blue, 128 GB,SAMSUNG
GFive L228,"10,999","1,099",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer warranty.,3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,Blue,0,GFive
"POCO X5 Pro 5G (Astral Black, 256 GB)","1,999","19,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.8,https://rukminim2.flixcart.com/image/312/312/l51d30w0/mobile/e/6/t/-original-imagfsufmgnfy8fw.jpeg?q=70,Black, 256 GB,POCO
"realme Narzo 60 Pro 5G (Mars Orange, 256 GB)","28,999","24,988",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display100MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/ki6bgcw0-0/mobile/b/v/o/ferrari-car-flip-phone-ui-06-ui06-uismart-original-imafyf35xhynfg5m.jpeg?q=70,Orange, 256 GB,realme
LAVA A3 Power,"23,999","1,476",0 GB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2575 mAh Li-ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box,4.3,https://rukminim2.flixcart.com/image/312/312/kihqz680/mobile/7/r/x/itel-it5026-it5026-original-imafy9mzewdk6fvm.jpeg?q=70,Orange,0,LAVA
"POCO X5 Pro 5G (Horizon Blue, 256 GB)","1,999","19,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/z/i/ninja-r1-pro-ninja-ringme-original-imagukygakxyrhap.jpeg?q=70,Blue, 256 GB,POCO
"vivo Y17s (Glitter Purple, 128 GB)","28,999","12,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Purple, 128 GB,vivo
Kechaoda K55 Pro,"20,999","1,130",32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/kn3i1zk0/mobile/j/z/x/it5626-it5626-itel-original-imagfuge5vh36g9e.jpeg?q=70,Purple,0,Kechaoda
"vivo Y16 (Drizzling Gold, 64 GB)","23,990","10,236",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/u/m/ninja-r1-pro-ninja-ringme-original-imaguh53znzyypfs.jpeg?q=70,Gold, 64 GB,vivo
Nokia 110 (2023),"20,990","1,779",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display0.2MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,Gold, 64 GB,Nokia
"POCO X5 Pro 5G (Yellow, 128 GB)","1,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70,Yellow, 128 GB,POCO
Kechaoda K55,"28,999","1,118",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/x/h/-original-imagtc3k6zztrhnb.jpeg?q=70,Yellow,0,Kechaoda
KARBONN K110i,"20,999",931,Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display1000 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/kihqz680/mobile/v/u/q/itel-it5026-it5026-original-imafy9mzq4zamf4d.jpeg?q=70,Yellow,0,KARBONN
"POCO X5 5G (Supernova Green, 128 GB)","12,999","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/w/u/camon-20-pro-ck8n-tecno-original-imagqeytebdzvwfu.jpeg?q=70,Green, 128 GB,POCO
"vivo Y75 (Dancing waves, 128 GB)","23,999","18,890",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 44MP Front Camera4050 mAh Lithium BatteryMediatek G96 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,waves, 128 GB,vivo
"SAMSUNG GALAXY M13 (Midnight Blue, 128 GB)","23,999","11,960",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/ke7ff680pkrrdj/mobile/f/j/q/samsung-guru-music-2-sm-b310e-sm-b310e-original-imaeqzu4ycch8hhf.jpeg?q=70,Blue, 128 GB,SAMSUNG
"SAMSUNG Galaxy A12 (Black, 64 GB)","21,999","10,945",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display48MP + 5MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Helio P35 (MT6765) Processor1 Year Warranty Provided by the Manufacturer From Date of Purchase,4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/7/j/-original-imagmhszyfsbqfth.jpeg?q=70,Black, 64 GB,SAMSUNG
"APPLE iPhone 15 Plus (Yellow, 256 GB)","23,999","99,900","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.3,https://rukminim2.flixcart.com/image/312/312/kiew3gw0/mobile/9/j/5/itel-muzik-110-it2320-original-imafy7rmfbnyyud7.jpeg?q=70,Yellow, 256 GB,APPLE
"Nokia C32 (Breezy Mint, 128 GB)","20,999","8,779",4 GB RAM | 128 GB ROM16.55 cm (6.517 inch) Display50MP Rear Camera | 8MP Front Camera5000 mAh BatterySC9863A1 Processor1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/kiew3gw0/mobile/y/m/d/itel-muzik-110-it2320-original-imafy7rmjzzkeehc.jpeg?q=70,Mint, 128 GB,Nokia
"vivo Y200 5G (Jungle Green, 128 GB)","19,999","21,990",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP | 16MP Front Camera4800 mAh Battery4 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/ktketu80/mobile/6/n/d/iphone-13-mlpg3hn-a-apple-original-imag6vpyghayhhrh.jpeg?q=70,Green, 128 GB,vivo
Good One 2192,"35,999","1,199",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera2500 mAh Battery12 Months Warranty,4.4,https://rukminim2.flixcart.com/image/312/312/kqpj4i80/mobile/5/m/o/star-500-dh2002-dizo-original-imag4nmsdu5ze5vd.jpeg?q=70,Green,0,Good
DIZO Star 500,"28,999","1,653",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1900 mAh BatterySC6531E Processor1 Year Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/ji0lbbk0/mobile/d/r/c/kechaoda-k10-k10-original-imaf5wgqf2ujgskx.jpeg?q=70,Black,0,DIZO
"SAMSUNG Galaxy A72 (Awesome Violet, 128 GB)","28,999","25,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 12MP + 8MP + 5MP | 32MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/z/b/-original-imagsxegzdkasfjp.jpeg?q=70,Violet, 128 GB,SAMSUNG
"vivo T1 44W (Midnight Galaxy, 128 GB)","25,999","17,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/krtjgcw0/mobile/m/r/e/galaxy-a22-sm-a225fzkrins-samsung-original-imag5j58wyhkdgtt.jpeg?q=70,Galaxy, 128 GB,vivo
"vivo T1 44W (Ice Dawn, 128 GB)","20,999","15,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/l2jcccw0/mobile/i/1/y/-original-imagdu8gtefvchbn.jpeg?q=70,Dawn, 128 GB,vivo
Snexian BOLD,"11,999","1,070",512 MB RAM | 256 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery3 Month FOR HANDSET,4.3,https://rukminim2.flixcart.com/image/312/312/kqpj4i80/mobile/s/q/n/star-300-dh2001-dizo-original-imag4nmphv5fe6qe.jpeg?q=70,Dawn,0,Snexian
Kechaoda K200,"1,949","1,099",32 MB RAM | 32 MB ROM3.3 cm (1.3 inch) Display0.3MP Rear Camera400 mAh Battery12 Months Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/kpft18w0/mobile/w/x/f/h312-h312-hotline-original-imag3zm6zhvzhj8p.jpeg?q=70,Dawn,0,Kechaoda
"POCO M3 (Power Black, 64 GB)","23,999","10,899","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/f/y/rose-999-rose-999-gfive-original-imaguf8wxkumymv2.jpeg?q=70,Black, 64 GB,POCO
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,"44,999",948,"32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1200 mAh Battery12+1 Months Warranty for device 
6 months for accessories
111 Days Replacement (Special offer)",4.3,https://rukminim2.flixcart.com/image/312/312/jza5uvk0/mobile/z/r/z/lava-a3-a3-original-imafftvgyd53gean.jpeg?q=70,Black,0,itel
"IQOO Z7 5G (Pacific Night, 128 GB)","25,999","19,499",6 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Display64MP Rear Camera4500 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.2,https://rukminim2.flixcart.com/image/312/312/jyq5oy80/mobile/f/r/z/kechaoda-k10-k10-original-imafgrt5djr4g6cr.jpeg?q=70,Night, 128 GB,IQOO
Nokia 106 SS 2023,"1,499","1,440",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/4/h/k531-k531-karbonn-original-imagjnwbne9y2whn.jpeg?q=70,Night,0,Nokia
Nokia 150 DS RED 2023,"1,899","2,749",4 MB RAM | 4 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1450 mAh Battery1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/c/s/z6-lite-5g-without-charger-i2208-old-iqoo-original-imaghgbhgzwfgkkg.jpeg?q=70,Cream,0,Nokia
"POCO X5 5G (Jaguar Black, 256 GB)","1,599","14,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/k/8/12c-12c-redmi-original-imagzh5sz7kkhbhh.jpeg?q=70,Black, 256 GB,POCO
"IQOO Z6 Lite 5G (With Charger) (Mystic Night, 128 GB)","20,999","14,199",6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Blue,0,IQOO
"REDMI K50i 5G (Stealth Black, 256 GB)","1,549","29,999",8 GB RAM | 256 GB ROM16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5080 mAh BatteryDimensity 8100 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/0/j/-original-imagtc6fqymfzq8a.jpeg?q=70,Black, 256 GB,REDMI
Nokia 105 DS (2023) Terracotta Red,"1,549","1,499",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/n/w/a60-a662l-itel-original-imagnx4ehjefpvk8.jpeg?q=70,Black, 256 GB,Nokia
Energizer Hardcase E100,"24,999","1,349",32 MB RAM | 32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh Lithium-ion BatteryMediatek MT6261D Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,3.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,Black,0,Energizer
"POCO X5 Pro 5G (Horizon Blue, 256 GB)","23,999","19,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/b/j/a662l-a662l-itel-original-imagn9zqrqgggmh9.jpeg?q=70,Blue, 256 GB,POCO
GFive ROSE 12,"23,999",889,32 MB RAM | 32 MB ROM1.68 cm (0.66 inch) Display800 mAh Battery3 Months Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/x/s/b/kechaoda-a26-a26-original-imafhyqgng8pduzm.jpeg?q=70,Blue,0,GFive
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,999,948,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1200 mAh Battery12+1 Months Warranty for device 6 months for accessories 111 Days Replacement (Special offer),4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/z/k/blaze-pro-5g-lxx506-lava-original-imagthjhcfpkvgjv.jpeg?q=70,Blue,0,itel
"POCO X5 Pro 5G (Horizon Blue, 128 GB)","1,000","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/y/s/-original-imagu4gtugngtufj.jpeg?q=70,Blue, 128 GB,POCO
"POCO M3 (Power Black, 64 GB)","25,999","10,250","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Black, 64 GB,POCO
"APPLE iPhone 15 (Yellow, 128 GB)","1,099","79,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/g/2/k-66-black-pink-stylish-small-size-mobile-k66-black-pink-original-imagmfgygbmn4wmx.jpeg?q=70,Yellow, 128 GB,APPLE
Cellecor E6+,"16,999","1,262",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,4,https://rukminim2.flixcart.com/image/312/312/kd7pevk0/mobile/r/k/m/kechaoda-k33-k33-original-imafu657afhhjybz.jpeg?q=70,Yellow,0,Cellecor
"vivo V27 Pro 5G (Noble Black, 256 GB)","9,499","35,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,Black, 256 GB,vivo
"POCO X5 5G (Wildcat Blue, 256 GB)","28,999","14,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/kiew3gw0/mobile/g/y/g/itel-muzik-110-it2320-original-imafy7rm6agmnqzz.jpeg?q=70,Blue, 256 GB,POCO
"vivo V27 Pro 5G (Magic Blue, 256 GB)","23,999","36,990",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/4/r/-original-imagtc4g22rcatjg.jpeg?q=70,Blue, 256 GB,vivo
"APPLE iPhone 14 (Midnight, 512 GB)","20,990","86,999","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4,https://rukminim2.flixcart.com/image/312/312/kd7pevk0/mobile/t/b/v/kechaoda-k33-k33-original-imafu6576wthvmpb.jpeg?q=70,Midnight, 512 GB,APPLE
"POCO X5 Pro 5G (Horizon Blue, 128 GB)","1,59,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/z/x/105-ta-1575ss-nokia-original-imagpydwz6dhzfzm.jpeg?q=70,Blue, 128 GB,POCO
Kechaoda K33,"20,999","1,120",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,Black,0,Kechaoda
itel iPower 430 Triple sim|2500 mAh Battery|Expandable Storage upto 32GB,"20,999","1,439",8 MB RAM | 8 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery12+1 Month Warranty | 111 Days Replacement Offer (Special Offer),4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/w/i/rose-10-rose-10-gfive-original-imagugxagjhahrwg.jpeg?q=70,Black,0,itel
Micromax X708,"38,999","1,388",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1450 mAh BatteryOne Year manufacturer Warranty,3.6,https://rukminim2.flixcart.com/image/312/312/jf751u80/mobile/u/z/c/kechaoda-k28-k28-original-imaf3pncnmvhgkvh.jpeg?q=70,Black,0,Micromax
